objectid,comments,class,parktime_mins,surveydate,signinfo,meternumber,baynumber,drawingnumber,mode,st_areashape,st_lengthshape
1781,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,16.4010130000941,0
1782,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7902399995739,0
1783,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7908834993751,0
1784,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,16.3997830030833,0
1785,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7879180039871,0
1786,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,16.3998250018891,0
1787,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.788812999792,0
1788,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,16.4014699989042,0
1789,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.791033499455,0
1790,,Permit,180,2009-01-13T00:00:00.000Z,3P 9am-5pm Mon-Fri Area C,,,,Active,13.7876609980984,0
1791,,Permit,180,2009-01-13T00:00:00.000Z,3P 9am-5pm Mon-Fri Area C,,,,Active,16.4029785009927,0
1792,,Permit,180,2009-01-13T00:00:00.000Z,3P 9am-5pm Mon-Fri Area C,,,,Active,13.7876610026786,0
1793,,Permit,180,2009-01-13T00:00:00.000Z,3P 9am-5pm Mon-Fri Area C,,,,Active,13.7901419980014,0
1794,,Permit,180,2009-01-13T00:00:00.000Z,3P 9am-5pm Mon-Fri Area C,,,,Active,13.7931199985297,0
1795,,Permit,180,2009-01-13T00:00:00.000Z,3P 9am-5pm Mon-Fri Area C,,,,Active,16.3987895003058,0
1796,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7872799990888,0
1797,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7927600027437,0
1798,,Permit,180,2011-08-31T00:00:00.000Z,3P 9am-5pm Mon-Fri Area C,,,427,Active,13.790895997904,0
1799,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7901419985047,0
1800,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7931199984896,0
1801,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,16.3995180004255,0
1802,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7908960029885,0
1803,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7879185025004,0
1804,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7886524975359,0
1805,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7902400023306,0
1806,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7902399995739,0
1807,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7872799990888,0
1808,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7902399995739,0
1809,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7888385016728,0
1810,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7913449990258,0
1811,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7858720011865,0
1812,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7883785000445,0
1813,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7888385016728,0
1814,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7883784992631,0
1815,,Unrestricted,,2009-01-13T00:00:00.000Z,,Area T,,,Active,13.7888385016728,0
1816,,No Standing,,2008-04-21T00:00:00.000Z,No Standing 4pm-6pm Mon-Fri,,,,Active,14.6696320005555,0
1817,,Multibay Metered,180,2008-04-21T00:00:00.000Z,"3P Meter 9am-5:30pm Mon-Fri; 9-11:30am Sat",WE01,6,,Active,16.4254860040318,0
1818,,Multibay Metered,180,2008-04-21T00:00:00.000Z,"3P Meter 9am-5:30pm Mon-Fri; 9-11:30am Sat",WE01,4,,Active,16.7670649987668,0
1819,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH13,7,,Active,13.2683295014729,0
1820,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH13,6,,Active,13.4993639982027,0
1821,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH13,5,,Active,11.9162690016584,0
1822,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH13,4,,Active,11.2509475017379,0
1823,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH13,3,,Active,13.4571699995356,0
1824,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH13,2,,Active,13.5453825018777,0
1825,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH13,1,,Active,13.6142599997528,0
1826,,Loading Zone,,2013-06-07T00:00:00.000Z,Truck Zone 8:00am-6:00pm Mon-Fri 8:00am-4:00pm Sat,,,696,Active,26.7037470040018,0
1827,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH18,6,,Active,12.2853334995687,0
1828,,Loading Zone,,2008-04-21T00:00:00.000Z,Loading Zone 8:00am-6:00pm Mon-Fri 8:00am-4:00pm Sat,,,,Active,28.440000501833,0
1829,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH15,4,,Active,14.837684501321,0
1830,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH15,3,,Active,14.6733234998141,0
1831,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH15,2,,Active,14.4698320018523,0
1832,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH15,1,,Active,12.3781769994564,0
1833,,Multibay Metered,180,2008-04-21T00:00:00.000Z,"3P Meter 9am-5:30pm Mon-Fri; 9-11:30am Sat",WE01,3,,Active,15.2996410017044,0
1834,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH18,5,,Active,13.4928720013345,0
1835,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH18,4,,Active,13.499693999767,0
1836,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH18,3,,Active,13.4153699994624,0
1837,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH18,2,,Active,13.497245001387,0
1838,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH18,1,,Active,13.0547770007968,0
1839,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH16,1,,Active,14.333562499092,0
1840,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH16,7,,Active,12.2151934989156,0
1841,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH16,6,,Active,14.4917354996819,0
1842,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH16,5,,Active,14.4035710000894,0
1843,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH16,4,,Active,14.403570999756,0
1844,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH16,3,,Active,14.2689479999392,0
1845,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH16,2,,Active,14.379989500818,0
1846,,Loading Zone,,2008-04-21T00:00:00.000Z,"Loading Zone 8:00am-6:00pm Mon-Fri 8:00am-4:00pm Sat; Taxi Zone all other times",,,,Active,27.0197529985602,0
1847,,Taxi Zone,,2008-04-21T00:00:00.000Z,Taxi Zone,,,,Active,38.8247752912098,0
1848,,Multibay Metered,180,2008-04-21T00:00:00.000Z,"3P Meter 9am-5:30pm Mon-Fri; 9-11:30am Sat",WE01,5,,Active,15.863754001165,0
1849,,Multibay Metered,60,2008-04-21T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,BR11,5,,Active,15.5274719984495,0
1850,,Multibay Metered,60,2008-04-21T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,BR11,4,,Active,13.6798320014155,0
1851,,Multibay Metered,60,2008-04-21T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,BR11,3,,Active,15.1885949993564,0
1852,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,BR13,2,,Active,14.940902000197,0
1853,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,BR13,1,,Active,13.5885339982747,0
1854,,Multibay Metered,10,2010-07-01T00:00:00.000Z,,BR15,4,,Active,13.5885339998705,0
1855,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,BR15,3,,Active,15.7518405017354,0
1856,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,BR15,2,,Active,11.8598400018125,0
1857,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,BR15,1,,Active,11.8570640020182,0
1858,,Metered,60,2008-04-21T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,BRIS052,,,Active,14.363596626992,0
1859,,Multibay Metered,60,2010-01-13T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,BR10,,,Active,14.6703034989013,0
1860,,Multibay Metered,60,2010-01-13T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,BR10,,,Active,15.1210020011015,0
1861,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW02,1,,Active,11.7489310003858,0
1862,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW02,2,,Active,12.3334490026976,0
1863,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW02,3,,Active,12.394225499897,0
1864,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW02,4,,Active,12.3688450001708,0
1865,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW04,1,,Active,12.3519015027864,0
1866,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW04,2,,Active,12.3299239989823,0
1867,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW04,3,,Active,12.4165150005102,0
1868,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW04,4,,Active,13.6504089999767,0
1869,,Loading Zone,,2008-04-21T00:00:00.000Z,Loading Zone 8:00am-6:00pm Mon-Fri 8:00am-4:00pm Sat,,,,Active,25.0360409984134,0
1870,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW06,1,,Active,16.3113134984245,0
1871,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW06,2,,Active,13.5206235006254,0
1872,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW06,3,,Active,12.2181109996992,0
1873,,Multibay Metered,60,2008-04-21T00:00:00.000Z,"1P Meter 9:00am-5:30pm Mon-Fri, 9:00am-4:00pm Sat",KW06,4,,Active,11.9253139995106,0
1874,,Multibay Metered,180,2008-04-21T00:00:00.000Z,"3P Meter 9am-5:30pm Mon-Fri; 9-11:30am Sat",WE01,1,,Active,13.4961670009963,0
1875,,Multibay Metered,180,2008-04-21T00:00:00.000Z,"3P Meter 9am-5:30pm Mon-Fri; 9-11:30am Sat",WE01,2,,Active,13.4988545030611,0
1876,,Multibay Metered,180,2008-04-22T00:00:00.000Z,,BR12,4,,Active,13.2736920001151,0
1877,,Multibay Metered,180,2008-04-22T00:00:00.000Z,"3P Meter 9:00am-5:30pm Mon-Fri, 9:00am-11:30am Sat",YK20,1,,Active,14.6230625014924,0
1878,,Multibay Metered,180,2010-01-12T00:00:00.000Z,"3P Meter 9:00am-5:30pm Mon-Fri, 9:00am-11:30am Sat",YK22,2,,Active,12.8253225018161,0
1879,,Multibay Metered,180,2010-01-12T00:00:00.000Z,"3P Meter 9:00am-5:30pm Mon-Fri, 9:00am-11:30am Sat",YK22,1,,Active,13.0438609988052,0
1880,,Multibay Metered,60,2008-04-18T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,YK14,4,,Active,12.8250450022583,0
1881,,Multibay Metered,60,2008-04-18T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,YK14,3,,Active,14.6222550001874,0
1882,,Multibay Metered,60,2008-04-18T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,YK14,2,,Active,14.6212799988094,0
1883,,Multibay Metered,60,2008-04-18T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,YK14,1,,Active,14.6225880011502,0
1884,,Signed,10,2008-04-18T00:00:00.000Z,P10 Minutes 9:00am-5.30pm Mon-Fri 9:00am-4:00pm Sat,,,,Active,14.6300130007237,0
1885,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.7732600018287,0
1886,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,14.1646126859849,0
1887,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,11.2959648677827,0
1888,,Signed,30,2008-04-04T00:00:00.000Z,1/2P 8:00am-6:00pm Mon-Fri 8:00am-12:00pm Sat,,,,Active,62.1679363044181,0
1889,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.7762889977953,0
1890,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,13.1649924375149,0
1891,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.9709064540904,0
1892,,Multibay Metered,60,2008-06-19T00:00:00.000Z,1P 9:00am-5:30pm Mon-Fri 9:00am-11:30am Sat,WI01,1,,Active,10.8865973994231,0
1893,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.4995598876193,0
1894,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.7724299990197,0
1895,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.7732599999288,0
1896,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.7732600010557,0
1897,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.7740900011918,0
1898,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,11.4213662809521,0
1899,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,13.1589751416017,0
1900,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.5997788252238,0
1901,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.7744699993541,0
1902,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,13.1554338875767,0
1903,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,14.0748612883006,0
1904,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.8200519904826,0
1905,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,11.5561784995956,0
1906,,No Parking,,2008-04-04T00:00:00.000Z,No Parking 7:00am-7:00pm Mon-Fri,,,,Active,76.5356599943518,0
1907,,Signed,30,2008-04-04T00:00:00.000Z,1/2P 8:00am-5:00pm Mon-Fri,,,,Active,18.713606995601,0
1908,,Unrestricted,,2015-12-11T00:00:00.000Z,,,,,Active,12.7720519998811,0
1909,,Signed,15,2008-04-04T00:00:00.000Z,1/4P 7:00am-7:00pm Mon-Fri,,,,Active,12.7719584694026,0
1910,,Loading Zone,,2008-04-04T00:00:00.000Z,Loading Zone 7:00am-7:00pm Mon-Fri,,,,Active,40.3255466690495,0
1911,,Signed,30,2008-04-04T00:00:00.000Z,1/2P 8:00am-5:00pm Mon-Fri,,,,Active,18.7154874986869,0
1912,,Signed,30,2008-04-04T00:00:00.000Z,1/2P 8:00am-5:00pm Mon-Fri,,,,Active,18.7147304988383,0
1913,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.900639996526,0
1914,,Unrestricted,,2008-04-04T00:00:00.000Z,Parking,,,,Active,12.8995710001322,0
1915,,No Parking,,2008-04-04T00:00:00.000Z,"No Parking; LCC Maintenance Vehicles Excepted",,,,Active,17.1090424979934,0
1916,,Unrestricted,,2005-09-04T00:00:00.000Z,Parking,,,,Active,12.8994570031897,0
1917,,Unrestricted,,2005-09-04T00:00:00.000Z,Parking,,,,Active,12.9016450003921,0
1918,,No Parking,,2005-09-04T00:00:00.000Z,"No Parking; LCC Maintenance Vehicles Excepted",,,,Active,17.1087519975205,0
1919,,Permit,15,2008-04-21T00:00:00.000Z,"Permit Zone; Driver testing only",,,,Active,16.664188002505,0
1920,,Permit,15,2008-04-21T00:00:00.000Z,"Permit Zone; Driver testing only",,,,Active,16.6641879979992,0
1921,,Permit,15,2008-04-21T00:00:00.000Z,"Permit Zone; Driver testing only",,,,Active,17.5505940010739,0
1922,,Clearway,,2008-12-12T00:00:00.000Z,Drop Off Zone,,,,Active,52.4872815032229,0
1923,,Signed,60,2008-04-16T00:00:00.000Z,1P 9:00am-6:00pm Mon-Fri,,,,Active,14.3072629988639,0
1924,,Signed,60,2008-04-16T00:00:00.000Z,1P 9:00am-6:00pm Mon-Fri,,,,Active,14.3072629988639,0
1926,,Signed,60,2013-04-05T00:00:00.000Z,1P 9:00am-6:00pm Mon-Fri,,,668,Active,14.3032040006718,0
1927,,Signed,60,2008-04-16T00:00:00.000Z,1P 9:00am-6:00pm Mon-Fri,,,,Active,14.3072629995703,0
1928,,Signed,60,2008-04-16T00:00:00.000Z,1P 9:00am-6:00pm Mon-Fri,,,,Active,12.1017399973406,0
1929,,Unrestricted,,2009-12-08T00:00:00.000Z,,,,200,Active,13.1995719970415,0
1930,,Signed,60,2008-04-16T00:00:00.000Z,1P 9:00am-6:00pm Mon-Fri,,,,Active,14.3072629995703,0
1931,,Signed,60,2008-04-16T00:00:00.000Z,1P 9:00am-6:00pm Mon-Fri,,,,Active,14.3042849980319,0
1932,,Signed,60,2008-04-16T00:00:00.000Z,1P 9:00am-6:00pm Mon-Fri,,,,Active,14.3060399963833,0
1933,Existing as at 5/11/2009,Signed,30,,,,,,Active,39.2815097182048,0
1934,,Unrestricted,,2009-12-08T00:00:00.000Z,,,,200,Active,13.1995719970415,0
1937,,Unrestricted,,2009-12-08T00:00:00.000Z,,,,200,Active,13.1989600009312,0
1938,2P 8am-6pm Mon-Fri,Signed,120,2014-01-10T00:00:00.000Z,,,,,active,406.346569407512,0
1939,existing as at 5/11/2009,Signed,120,,,,,,Active,244.840543475557,0
1941,existing as at 5/11/2009,Signed,120,,,,,,Active,102.868764029733,0
1945,,Loading Zone,,2008-04-21T00:00:00.000Z,Loading Zone 8:00am-6:00pm Mon-Fri 8:00am-4:00pm Sat,,,,Active,27.2248640016551,0
1946,,Loading Zone,,2008-04-21T00:00:00.000Z,"Taxi Zone 10:00pm-6:00am; Loading Zone All other times",,,,Active,12.3777049998502,0
1947,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH17,1,,Active,14.4024359989434,0
1948,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH17,2,,Active,14.6016870024441,0
1949,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH17,3,,Active,14.6242919993609,0
1950,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH17,4,,Active,14.3987559998558,0
1951,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH17,5,,Active,14.6242919988333,0
1952,,Signed,10,2008-04-21T00:00:00.000Z,P10 Minutes 9:00am-5.30pm Mon-Fri 9:00am-4:00pm Sat,,,,Active,28.8181350036336,0
1953,,Loading Zone,,2008-04-22T00:00:00.000Z,Loading Zone 8:00am-6:00pm Mon-Fri 8:00am-4:00pm Sat,,,,Active,30.3756219948218,0
1954,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-11:30am Sat",WE09,,,Active,15.1889720008393,0
1955,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-11:30am Sat",WE09,,,Active,14.9859020000838,0
1956,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-11:30am Sat",WE09,,,Active,15.0273990000619,0
1957,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-4pm Sat",WE10,,,Active,13.118393499986,0
1958,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-4pm Sat",WE10,,,Active,15.1652899997728,0
1959,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-4pm Sat",WE10,,,Active,15.2099559989863,0
1960,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-4pm Sat",WE10,,,Active,15.5243079999627,0
1961,,Multibay Metered,60,2008-04-21T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,EZ10,3,,Active,14.3009220014888,0
1962,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-4pm Sat",WE12,,,Active,13.8386789972945,0
1963,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-4pm Sat",WE12,,,Active,13.3861400006806,0
1964,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-4pm Sat",WE12,,,Active,14.9403800025297,0
1965,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-4pm Sat",WE12,,,Active,15.2776360040204,0
1966,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-4pm Sat",WE12,,,Active,14.4006559997494,0
1967,,Multibay Metered,60,2008-04-22T00:00:00.000Z,"1P Meter 9am-5:30pm Mon-Fri, 9am-4pm Sat",WE10,,,Active,14.9401364999926,0
1968,,Multibay Metered,60,2008-04-21T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,EZ10,2,,Active,12.1096735008313,0
1969,,Multibay Metered,540,2012-06-25T00:00:00.000Z,"9P Meter 9:00am-5:30pm Mon-Fri, 9:00am-11:30am Sat",FR20,1,555,Active,13.2132924983781,0
1970,,Signed,15,2008-04-08T00:00:00.000Z,1/4P Daily,,,,Active,14.6083180009108,0
1971,,Multibay Metered,180,2008-04-08T00:00:00.000Z,,SJ02,2,,Active,14.187930499478,0
1972,,Multibay Metered,180,2008-04-08T00:00:00.000Z,,SJ04,1,,Active,15.9494039985958,0
1973,,Multibay Metered,180,2008-04-08T00:00:00.000Z,,SJ04,2,,Active,13.6384530001513,0
1974,,Multibay Metered,180,2008-04-08T00:00:00.000Z,,SJ04,5,,Active,15.3319825005796,0
1975,,Multibay Metered,180,2008-04-08T00:00:00.000Z,,SJ04,4,,Active,15.4960135020864,0
1976,,Multibay Metered,180,2008-04-08T00:00:00.000Z,,SJ01,3,,Active,15.7281249983935,0
1977,,Multibay Metered,180,2008-04-08T00:00:00.000Z,,WI04,1,,Active,14.1915135034405,0
1978,,Multibay Metered,180,2008-04-08T00:00:00.000Z,,WI07,2,,Active,14.3169300008106,0
1979,,Multibay Metered,540,2012-07-10T00:00:00.000Z,9P 9:00am-5:30pm Mon-Fri 9:00am-11:30am Sat,SH01,9,557,Active,18.6735753758873,0
1980,,Metered,180,2008-04-14T00:00:00.000Z,,GEOR002,,,Active,14.2882025011495,0
1981,,Multibay Metered,180,2008-04-14T00:00:00.000Z,3P 9:00am-5:30pm Mon-Fri 9:00am-11:30am Sat,GE04,2,,Active,14.7405125008311,0
1982,,Multibay Metered,180,2008-04-14T00:00:00.000Z,,GE01,3,,Active,14.3462315017178,0
1983,,Multibay Metered,180,2008-04-14T00:00:00.000Z,,GE01,2,,Active,12.746972999675,0
1984,proposed change to 1-Hour meter parking,Multibay Metered,60,2012-11-08T00:00:00.000Z,"1P Meter 9am-5:50pm Mon-Fri; 9am-4pm Sat",,,614,Active,16.0977750029996,0
1985,,Multibay Metered,180,2008-04-14T00:00:00.000Z,,GE01,1,,Active,14.1043559998755,0
1986,,Unrestricted,,2005-09-04T00:00:00.000Z,Free Park (No Signs),,,,Active,34.356411503192,0
1987,,Unrestricted,,2005-09-04T00:00:00.000Z,Free Park (No Signs),,,,Active,17.9092174987926,0
1988,,Unrestricted,,2005-09-04T00:00:00.000Z,Free Park (No Signs),,,,Active,48.6163380026361,0
1989,,Multibay Metered,60,2008-04-18T00:00:00.000Z,,YK11,3,,Active,13.1147239974266,0
1990,,Signed,60,2008-04-08T00:00:00.000Z,1P 8:00am-6:00pm Mon-Fri 8:00am-12:00pm Sat,,,,Active,83.6627744828307,0
1991,,Multibay Metered,60,2008-04-18T00:00:00.000Z,,YK11,4,,Active,14.4048560009353,0
1992,,Signed,60,2008-04-08T00:00:00.000Z,1P 8:00am-6:00pm Mon-Fri 8:00am-12:00pm Sat,,,,Active,32.2347689953706,0
1993,,Multibay Metered,60,2008-04-18T00:00:00.000Z,,YK11,5,,Active,13.328906003179,0
1994,,Metered,60,2008-04-18T00:00:00.000Z,,YORK061,,,Active,11.6104100022825,0
1995,,Signed,180,2008-04-14T00:00:00.000Z,3P 9:00am-5:00pm Mon-Fri,,,,Active,15.048802997988,0
1996,No line markings,Signed,180,2008-04-14T00:00:00.000Z,3P 9:00am-5:00pm Mon-Fri,,,,Active,14.6195830007956,0
1997,No line markings,Signed,180,2008-04-14T00:00:00.000Z,3P 9:00am-5:00pm Mon-Fri,,,,Active,14.6214930011083,0
1998,No line markings,Signed,180,2008-04-14T00:00:00.000Z,3P 9:00am-5:00pm Mon-Fri,,,,Active,12.9036939985367,0
1999,,Signed,180,2008-04-14T00:00:00.000Z,3P 9:00am-5:00pm Mon-Fri,,,,Active,13.1158619995301,0
2000,,Signed,180,2008-04-14T00:00:00.000Z,3P 9:00am-5:00pm Mon-Fri,,,,Active,14.6203139999521,0
2001,,Signed,180,2008-04-14T00:00:00.000Z,3P 9:00am-5:00pm Mon-Fri,,,,Active,15.0512220037762,0
2002,,Signed,10,2008-04-18T00:00:00.000Z,P10 Minutes 9:00am-5.30pm Mon-Fri 9:00am-4:00pm Sat,,,,Active,12.6006694989538,0
2003,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH22,4,,Active,14.6266719992634,0
2004,,Multibay Metered,60,2008-04-21T00:00:00.000Z,,CH22,3,,Active,14.6266719997793,0
2005,,Multibay Metered,60,2008-04-18T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,YK13,5,,Active,14.1729879994303,0
2006,,Multibay Metered,60,2008-04-18T00:00:00.000Z,1P Meter 9:00am-5:30pm Mon-Fri 9:00am-4:00pm Sat,YK13,4,,Active,14.8471699983388,0
